date,open,high,low,close,volume,adj_close,ema9,ema21,ema50,ema200,sma20,rsi14,atr14,adx14,macd_line,macd_signal,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,vol_sma20,vol_ratio,gap_pct,roc5,roc20
2010-01-04,84.30768926358206,85.07296075892475,83.66245777428928,85.02794647216797,118944600,85.02794647216797,85.02794647216797,85.02794647216797,85.02794647216797,85.02794647216797,,,,,0.0,0.0,0.0,,,,,,,,,,
2010-01-05,84.97544832787828,85.29055985913261,84.66783536348942,85.25304412841797,111579900,85.25304412841797,85.07296600341797,85.04840989546342,85.0367738312366,85.0301862498421,,,,,0.017956508190877685,0.003591301638175537,0.014365206552702148,,,,,,,,-0.06174222296062393,,
2010-01-06,85.17048882152199,85.52311597883121,85.10296739519221,85.31304168701172,116074400,85.31304168701172,85.12098114013673,85.07246733105872,85.04760786479642,85.033000731804,,,,,0.03660649497251711,0.010194340305043853,0.026412154667473257,,,,,,,,-0.09683561184235148,,
2010-01-07,85.15549242231901,85.77821678033564,84.9154066814578,85.67317962646484,131091100,85.67317962646484,85.23142083740235,85.127077539732,85.0721400907442,85.03937067105436,,,,,0.07953009237921549,0.024061490719878183,0.055468601659337306,,,,,,,,-0.1846719582109218,,
2010-01-08,85.44811470737348,85.99581345980405,85.27555608577119,85.95829772949219,126402800,85.95829772949219,85.37679621582032,85.20264301152838,85.10689137069511,85.04851422387463,,,,,0.13499782970710328,0.046248758517323206,0.08874907118978007,,,,,,,,-0.2627017230744202,,
2010-01-11,86.3409085900939,86.37841858421547,85.71068001344548,86.07831573486328,106375700,86.07831573486328,85.51710011962892,85.28224962274064,85.14498644379975,85.05876100507851,,,,,0.1864911077604603,0.07429722836595062,0.11219387939450967,,,,,,,,0.4451121889428046,1.235322392549043,
2010-01-12,85.50813997864961,85.68820289617157,84.94543835280864,85.27555847167969,163333500,85.27555847167969,85.46879179003908,85.28164133628054,85.15010691548132,85.06091819380092,,,,,0.1606719729014685,0.09157217727305421,0.0690997956284143,,,,,,,,-0.6623918594898116,0.026408843803626958,
2010-01-13,85.4931497731361,86.23592020025376,85.05799810593065,85.99583435058594,161822000,85.99583435058594,85.57420030214845,85.34656797394467,85.18327269725013,85.07022084212714,,,,,0.19607019122496183,0.11247178006343574,0.0835984111615261,,,,,,,,0.25516256399384546,0.8003379671764455,
2010-01-14,85.89824304969054,86.38591874271528,85.84572448115523,86.22836303710938,115718800,86.22836303710938,85.70503284914065,85.4267311615051,85.22425663214658,85.08174464506229,,,,,0.24011871685664232,0.13800116742207708,0.10211754943456525,,,,,,,,-0.11348375375665788,0.6480247529800254,
2010-01-15,86.07832436599507,86.16084865097523,84.93040852815045,85.26052856445312,212283100,85.26052856445312,85.61613199220315,85.41162183450038,85.22567906086448,85.08352358953384,,,,,0.19468710559426938,0.14933835505651555,0.045348750537753835,,,,,,,,-0.17400153015746264,-0.8117531215368179,
2010-01-19,85.24552946894006,86.37843105421389,85.22301660030314,86.32591247558594,139172700,86.32591247558594,85.75808808887972,85.49473916550815,85.26882546928493,85.09588566800203,,,,,0.24186177223867844,0.16784303849294813,0.07401873374573031,,,,,,,,-0.017592074275874618,0.28764124693760884,
2010-01-20,85.74068623743413,85.86823051307442,84.76534058806803,85.44808197021484,216490200,85.44808197021484,85.69608686514675,85.49049760229967,85.27585513598807,85.09939010882007,,,,,0.20603935653458905,0.17548230210127633,0.03055705443331272,,,,,,,,-0.6779265012893017,0.2023129506591781,
2010-01-21,85.47060529355672,85.73319818256456,83.69997077896718,83.80500793457031,344859600,83.80500793457031,85.31787107903146,85.33727126886973,85.21817485357953,85.08651068420068,,,,,0.044553901426880316,0.14929662196639712,-0.1047427205395168,,,,,,,,0.026359074215057402,-2.5475959766656953,
2010-01-22,83.42989251609248,83.83503837560188,81.84682480960274,81.93685913085938,345942400,81.93685913085938,84.64166868939705,85.02814289268697,85.08949580562972,85.05517086774952,,,1.113611261822877,,-0.2314998941977251,0.07313731873357268,-0.30463721293129775,,,,,,,,-0.44760501516890194,-4.976905225955763,
2010-01-25,82.68710703645112,82.83716420055792,82.08689555231055,82.35698699951172,186937500,82.35698699951172,84.18473235141998,84.78531053876195,84.98233859754667,85.02832326707055,,36.15843735618278,1.0771685536130968,,-0.41162870872109636,-0.02381588675736113,-0.38781282196373523,,,,,,,,0.9156415239123901,-3.405493273181459,
2010-01-26,82.0343632204902,82.88217037342902,81.80928608250876,82.01185607910156,211168800,82.01185607910156,83.7501570969563,84.53317831515646,84.86584908701941,84.99830866818529,,33.40977022850622,1.1093228247043154,,-0.5755961586656326,-0.13417194113901543,-0.4414242175266172,,,,,,,,-0.39173820069865484,-4.9974060774676925,
2010-01-27,81.90684316204079,82.58959051460488,81.27662012037852,82.40202331542969,271863600,82.40202331542969,83.48053034065099,84.33943695154494,84.7692284685257,84.97247498308325,,35.58692539861819,1.1730958111748404,,-0.6663767326909777,-0.24061289944940792,-0.42576383324156986,,,,,,,,-0.1280460192968803,-3.564806353227379,
2010-01-28,82.67211002519697,82.71712431556277,80.96149830214544,81.45667266845703,316104000,81.45667266845703,83.0757588062122,84.07736747126422,84.6393243195034,84.93749187547503,,30.266720939200468,1.236868376499089,,-0.8053196644329716,-0.3535542524461207,-0.45176541198685094,,,,,,,,0.32776708495786494,-2.8021419292110994,
2010-01-29,81.80930226515815,82.3795080975408,80.443813417889,80.57135772705078,310677600,80.57135772705078,82.57487859037992,83.75863931269936,84.4797962178386,84.89404775459519,,26.130064117256893,1.3236853269004416,,-0.9756240687939197,-0.47796821571568054,-0.4976558530782392,,,,,,,,0.43290449406936277,-1.6665288592863758,
2010-02-01,81.14155356644184,81.83179933300008,80.65387781159914,81.82429504394531,187865000,81.82429504394531,82.424761881093,83.58278983372172,84.37565891690161,84.86350295150416,84.21015815734863,32.8699854931143,1.3660212579846782,,-0.9979858068310676,-0.581971733938758,-0.4160140728923096,84.21015815734863,1.9269726904745341,88.0641035382977,80.35621277639956,0.09153160296286073,194735365.0,0.9647194796897831,0.7076904938386384,-0.6468084554496434,
